house,state,work_type,work_id,ida,mp,constituency,district,fy,exp_date_str,vendor,pay_status,amount
LOK_SABHA,Odisha,Construction of public libraries and reading rooms,WS/MP300/2025-2026/199514,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),Smt Aparajita Sarangi (2024-2029),KHORDHA,KHORDHA,2025-2026,04-Aug-2026,SARITA BEHERA,Payment Success,943535.0
LOK_SABHA,Odisha,Construction of public libraries and reading rooms,WS/MP300/2025-2026/190853,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),Smt Aparajita Sarangi (2024-2029),KHORDHA,KHORDHA,2025-2026,04-Aug-2026,SARITA BEHERA,Payment Success,681212.0
LOK_SABHA,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP453/2026-2027/177897,RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),Saptagiri Sankar Ulaka (2024-2029),RAYAGADA,RAYAGADA,2026-2027,18-Aug-2026,Geetanjali Pidika,Payment Success,300000.0
LOK_SABHA,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP453/2026-2027/177905,RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),Saptagiri Sankar Ulaka (2024-2029),RAYAGADA,RAYAGADA,2026-2027,18-Aug-2026,Rao Adhikari Srinivasa,Payment Success,250000.0
LOK_SABHA,Assam,Construction of community centers and community halls,WS/MP540/2025-2026/235854,"Sribhumi(Deputy Commissioner , Karimganj)",Kripanath Mallah (2024-2029),Sribhumi,Sribhumi,2025-2026,05-Aug-2026,SATYA PRIYA PAUL,Payment Success,170112.0
LOK_SABHA,Assam,Construction of community centers and community halls,WS/MP540/2025-2026/235854,"Sribhumi(Deputy Commissioner , Karimganj)",Kripanath Mallah (2024-2029),Sribhumi,Sribhumi,2025-2026,19-Aug-2026,SATYA PRIYA PAUL,Payment Success,57495.0
LOK_SABHA,Andhra Pradesh,Installing tube-wells and borewells,WS/MP522/2025-2026/253902,SRIKAKULAM(District Collector Srikakulam_IDA),Kinjarapu Ram Mohan Naidu (2024-2029),SRIKAKULAM,SRIKAKULAM,2025-2026,05-Aug-2026,SURADA SONIYA,Payment Success,146346.0
LOK_SABHA,Andhra Pradesh,Providing drains and gutters for public drainage,WS/MP522/2025-2026/253900,SRIKAKULAM(District Collector Srikakulam_IDA),Kinjarapu Ram Mohan Naidu (2024-2029),SRIKAKULAM,SRIKAKULAM,2025-2026,17-Aug-2026,TAMADA VISWANADHAM,Payment Success,495433.0
LOK_SABHA,West Bengal,Installing tube-wells and borewells,WS/MP18244/2025-2026/185179,Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA),MANOJ TIGGA (2024-2029),Alipurduar,Alipurduar,2025-2026,03-Aug-2026,Nayandeep Lama,Payment Success,516902.0
LOK_SABHA,West Bengal,Installing tube-wells and borewells,WS/MP18244/2025-2026/185184,Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA),MANOJ TIGGA (2024-2029),Alipurduar,Alipurduar,2025-2026,03-Aug-2026,Uday Khulal,Payment Success,517214.0
LOK_SABHA,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18244/2025-2026/185206,Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA),MANOJ TIGGA (2024-2029),Alipurduar,Alipurduar,2025-2026,03-Aug-2026,Uday Khulal,Payment Success,345838.0
LOK_SABHA,West Bengal,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18244/2025-2026/185190,Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA),MANOJ TIGGA (2024-2029),Alipurduar,Alipurduar,2025-2026,03-Aug-2026,Uday Khulal,Payment Success,345838.0
LOK_SABHA,Odisha,Construction of community centers and community halls,WS/MP18148/2025-2026/228032,MALKANGIRI(District Collector Malkangiri_IDA),BALABHADRA MAJHI (2024-2029),MALKANGIRI,MALKANGIRI,2025-2026,07-Aug-2026,BHANUMATI TUDU,Payment Success,300000.0
LOK_SABHA,Odisha,Construction of community centers and community halls,WS/MP18148/2025-2026/228029,MALKANGIRI(District Collector Malkangiri_IDA),BALABHADRA MAJHI (2024-2029),MALKANGIRI,MALKANGIRI,2025-2026,05-Aug-2026,SAROJ KUMAR SAMANTARAY,Payment Success,300000.0
LOK_SABHA,Odisha,Construction of community centers and community halls,WS/MP18148/2025-2026/228035,MALKANGIRI(District Collector Malkangiri_IDA),BALABHADRA MAJHI (2024-2029),MALKANGIRI,MALKANGIRI,2025-2026,06-Aug-2026,SAROJ KUMAR SAMANTARAY,Payment Success,300000.0
LOK_SABHA,Odisha,Construction of community centers and community halls,WS/MP18148/2025-2026/228010,MALKANGIRI(District Collector Malkangiri_IDA),BALABHADRA MAJHI (2024-2029),MALKANGIRI,MALKANGIRI,2025-2026,07-Aug-2026,CH ROSHAN PATRO,Payment Success,250000.0
LOK_SABHA,Odisha,Construction of common work sheds/ common covered sitting area,WS/MP18148/2025-2026/228004,MALKANGIRI(District Collector Malkangiri_IDA),BALABHADRA MAJHI (2024-2029),MALKANGIRI,MALKANGIRI,2025-2026,07-Aug-2026,CH ROSHAN PATRO,Payment Success,300000.0
LOK_SABHA,Odisha,Construction of community centers and community halls,WS/MP18149/2025-2026/269453,PURI(DISTRICT COLLECTOR PURI_IDA),SAMBIT PATRA (2024-2029),PURI,PURI,2025-2026,15-Aug-2026,ASST ENG  III,Payment Success,500000.0
LOK_SABHA,Odisha,Development of public parks,WS/MP18149/2025-2026/269456,PURI(DISTRICT COLLECTOR PURI_IDA),SAMBIT PATRA (2024-2029),PURI,PURI,2025-2026,04-Aug-2026,ASST ENG  III,Payment Success,500000.0
LOK_SABHA,Jammu And Kashmir,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP331/2025-2026/256160,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),Shri Jugal Kishore Sharma (2024-2029),JAMMU,JAMMU,2025-2026,07-Aug-2026,Ankush Sharma,Payment Success,100500.0
LOK_SABHA,Jammu And Kashmir,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP331/2025-2026/256164,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),Shri Jugal Kishore Sharma (2024-2029),JAMMU,JAMMU,2025-2026,07-Aug-2026,Ankush Sharma,Payment Success,100700.0
LOK_SABHA,Jammu And Kashmir,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP331/2025-2026/256177,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),Shri Jugal Kishore Sharma (2024-2029),JAMMU,JAMMU,2025-2026,07-Aug-2026,Ankush Sharma,Payment Success,130000.0
LOK_SABHA,Jammu And Kashmir,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP331/2025-2026/256161,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),Shri Jugal Kishore Sharma (2024-2029),JAMMU,JAMMU,2025-2026,06-Aug-2026,Ankush Sharma,Payment Success,99000.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18326/2026-2027/256371,SURENDRANAGAR(DISTRICT COLLECTOR SURENDRANAGAR_IDA),CHANDUBHAI CHHAGANBHAI SHIHORA (2024-2029),SURENDRANAGAR,SURENDRANAGAR,2026-2027,10-Aug-2026,KOTHARIYA GRAM PANCHAYAT,Payment Success,499912.0
LOK_SABHA,Uttarakhand,Purchase of furniture and fixtures for educational purposes,WS/MP021/2026-2027/254816,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt (2024-2029),NAINITAL,NAINITAL,2026-2027,03-Aug-2026,ATTARI FABRICATION,Payment Success,199125.0
LOK_SABHA,Delhi,Installing community drinking water plants,WS/MP18399/2025-2026/236552,SOUTH(COMMISSIONER SOUTH),Ramvir Singh Bidhuri (2024-2029),SOUTH,SOUTH,2025-2026,10-Aug-2026,PESI PRIVATE LIMITED,Payment Success,426013.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18058/2025-2026/274768,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI (2024-2029),VADODARA,VADODARA,2025-2026,21-Aug-2026,Samantpura Gram Panchayat,Payment Success,250932.0
LOK_SABHA,Gujarat,Construction of common work sheds/ common covered sitting area,WS/MP18058/2025-2026/274767,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI (2024-2029),VADODARA,VADODARA,2025-2026,05-Aug-2026,Samantpura Gram Panchayat,Payment Success,497872.0
LOK_SABHA,Assam,Construction of community centers and community halls,WS/MP18019/2026-2027/139500,DIMA HASAO(DEPUTY COMMISSIONER Dima Hasao_IDA),AMARSING TISSO (2024-2029),DIMA HASAO,DIMA HASAO,2026-2027,09-Aug-2026,Executive Engineer and EO,Payment Success,85000.0
LOK_SABHA,Telangana,Installing tube-wells and borewells,WS/MP18193/2025-2026/255212,MEDCHAL MALKAJGIRI(DISTRICT COLLECTOR MEDCHAL MALKAJGIRI_IDA),EATALA RAJENDER (2024-2029),MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,2025-2026,14-Aug-2026,Sri Maheshwari Contract Works,Payment Success,324108.0
LOK_SABHA,Chhattisgarh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP568/2026-2027/288939,DURG(DISTRICT COLLECTOR DURG_IDA),Vijay Baghel (2024-2029),DURG,DURG,2026-2027,07-Sep-2026,SARPANCH SACHIV GRAM PANCHAYAT DHABA,Payment Success,250000.0
LOK_SABHA,Chhattisgarh,Construction of common work sheds/ common covered sitting area,WS/MP568/2026-2027/279471,DURG(DISTRICT COLLECTOR DURG_IDA),Vijay Baghel (2024-2029),DURG,DURG,2026-2027,04-Aug-2026,SARPANCH SACHIV GRAM PANCHAYAT KUTHREL,Payment Success,400000.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP18162/2025-2026/178543,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),DAMODAR AGARWAL (2024-2029),Shahpura,Shahpura,2025-2026,13-Aug-2026,SHREE BALAJI CONSTRUCTION,Payment Success,321029.0
LOK_SABHA,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18162/2025-2026/183836,Shahpura(DISTRICT COLLECTOR Shahpura_IDA),DAMODAR AGARWAL (2024-2029),Shahpura,Shahpura,2025-2026,17-Aug-2026,SHREE BALAJI CONSTRUCTION,Payment Success,362519.0
LOK_SABHA,Gujarat,Construction of common work sheds/ common covered sitting area,WS/MP18321/2026-2027/274532,ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),SHOBHANABEN MAHENDRASINH BARAIYA (2024-2029),ARVALLI,ARVALLI,2026-2027,03-Aug-2026,NARANPURA KAMPA GRAM PANCHAYAT,Payment Success,300000.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18054/2026-2027/255397,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),HARIBHAI PATEL (2024-2029),MAHESANA,MAHESANA,2026-2027,10-Aug-2026,DHARPURA KHANT,Payment Success,200000.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18054/2026-2027/265437,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),HARIBHAI PATEL (2024-2029),MAHESANA,MAHESANA,2026-2027,21-Aug-2026,DHARPURA KHANT,Payment Success,200000.0
LOK_SABHA,Uttarakhand,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP478/2025-2026/243391,Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA),Mala Rajya Laxmi Shah  (2024-2029),Uttarkashi,Uttarkashi,2025-2026,01-Aug-2026,ANUJ  Panwar,Payment Success,12600.0
LOK_SABHA,Odisha,Construction of public irrigation facilities,WS/MP18150/2026-2027/272840,SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),DHARMENDRA PRADHAN (2024-2029),SAMBALPUR,SAMBALPUR,2026-2027,01-Sep-2026,PABITRA MOHAN LENKA TC,Payment Success,678384.0
LOK_SABHA,Odisha,Construction of rainwater harvesting structures,WS/MP18150/2026-2027/272769,SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),DHARMENDRA PRADHAN (2024-2029),SAMBALPUR,SAMBALPUR,2026-2027,01-Aug-2026,PABITRA MOHAN LENKA TC,Payment Success,483001.0
LOK_SABHA,Tamil Nadu,Construction of bus-sheds or bus-stops,WS/MP394/2026-2027/223985,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth (2024-2029),KANNIYAKUMARI,KANNIYAKUMARI,2026-2027,21-Aug-2026,UTHAYAN T,Payment Success,499812.0
LOK_SABHA,Tamil Nadu,Construction of bus-sheds or bus-stops,WS/MP18183/2025-2026/222810,THANJAVUR(DISTRICT COLLECTOR THANJAVUR_IDA),MURASOLI S (2024-2029),THANJAVUR,THANJAVUR,2025-2026,03-Aug-2026,Durairaj jayakumar Co,Payment Success,799695.0
LOK_SABHA,Uttarakhand,Purchase of furniture and fixtures for educational purposes,WS/MP477/2026-2027/258914,"PITHORAGARH(NRLM , pithoragarh)",Ajay Tamta (2024-2029),PITHORAGARH,PITHORAGARH,2026-2027,07-Aug-2026,MARTOLIA TRADERS,Payment Success,199980.0
LOK_SABHA,Madhya Pradesh,Construction of community centers and community halls,WS/MP650/2025-2026/212496,INDORE(DISTRICT COLLECTOR INDORE_IDA),Shankar Lalwani (2024-2029),INDORE,INDORE,2025-2026,19-Aug-2026,Jai Baba Barfani trader,Payment Success,249621.0
LOK_SABHA,Karnataka,Construction of community centers and community halls,WS/MP18089/2025-2026/175231,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL (2024-2029),KOPPAL,KOPPAL,2025-2026,05-Aug-2026,SHIVANAND MALLAPPA MENASINAKAI,Payment Success,225000.0
LOK_SABHA,Assam,Construction of community centers and community halls,WS/MP18019/2026-2027/139500,DIMA HASAO(DEPUTY COMMISSIONER Dima Hasao_IDA),AMARSING TISSO (2024-2029),DIMA HASAO,DIMA HASAO,2026-2027,09-Aug-2026,Bimal Hanse,Payment Success,4913740.0
LOK_SABHA,Odisha,Construction of rainwater harvesting structures,WS/MP18150/2026-2027/272769,SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),DHARMENDRA PRADHAN (2024-2029),SAMBALPUR,SAMBALPUR,2026-2027,01-Aug-2026,MPLAD Holding Account Jujomura Block,Payment Success,11846.0
LOK_SABHA,Odisha,Construction of public irrigation facilities,WS/MP18150/2026-2027/272770,SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),DHARMENDRA PRADHAN (2024-2029),SAMBALPUR,SAMBALPUR,2026-2027,01-Sep-2026,MPLAD Holding Account Jujomura Block,Payment Success,23245.0
LOK_SABHA,Odisha,Construction of public irrigation facilities,WS/MP18150/2026-2027/272840,SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),DHARMENDRA PRADHAN (2024-2029),SAMBALPUR,SAMBALPUR,2026-2027,01-Sep-2026,MPLAD Holding Account Jujomura Block,Payment Success,14265.0
LOK_SABHA,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP529/2025-2026/267504,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Maddila Gurumoorthy (2024-2029),Sri Potti Sriramulu Nellore,Sri Potti Sriramulu Nellore,2025-2026,06-Aug-2026,Galam Ravi,Payment Success,498851.0
LOK_SABHA,Madhya Pradesh,Construction of community centers and community halls,WS/MP650/2025-2026/212495,INDORE(DISTRICT COLLECTOR INDORE_IDA),Shankar Lalwani (2024-2029),INDORE,INDORE,2025-2026,19-Aug-2026,TANVEER Engineering,Payment Success,201594.0
LOK_SABHA,Uttarakhand,Street lights,WS/MP478/2026-2027/277520,TEHRI GARHWAL(DISTRICT MAGISTRATE TEHRI GARHWAL_IDA),Mala Rajya Laxmi Shah  (2024-2029),TEHRI GARHWAL,TEHRI GARHWAL,2026-2027,13-Aug-2026,Mr Dhan singh,Payment Success,249325.0
LOK_SABHA,Uttarakhand,Street lights,WS/MP478/2026-2027/277486,TEHRI GARHWAL(DISTRICT MAGISTRATE TEHRI GARHWAL_IDA),Mala Rajya Laxmi Shah  (2024-2029),TEHRI GARHWAL,TEHRI GARHWAL,2026-2027,01-Aug-2026,Mr Dhan singh,Payment Success,249325.0
LOK_SABHA,Uttarakhand,Street lights,WS/MP478/2026-2027/277485,TEHRI GARHWAL(DISTRICT MAGISTRATE TEHRI GARHWAL_IDA),Mala Rajya Laxmi Shah  (2024-2029),TEHRI GARHWAL,TEHRI GARHWAL,2026-2027,01-Aug-2026,Mr Dhan singh,Payment Success,249325.0
LOK_SABHA,Maharashtra,Construction of community centers and community halls,WS/MP687/2026-2027/295798,RAIGAD(DISTRICT COLLECTOR RAIGAD_IDA),Sunil Dattatray Tatkare (2024-2029),RAIGAD,RAIGAD,2026-2027,03-Aug-2026,Sanket Sudhakar Khedekar,Payment Success,500000.0
LOK_SABHA,Karnataka,Lighting of public spaces,WS/MP18082/2026-2027/213887,CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA),GOVIND MAKTHAPPA KARJOL (2024-2029),CHITRADURGA,CHITRADURGA,2026-2027,15-Sep-2026,KIRAN GOWDA R,Payment Success,243406.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18326/2025-2026/238354,SURENDRANAGAR(DISTRICT COLLECTOR SURENDRANAGAR_IDA),CHANDUBHAI CHHAGANBHAI SHIHORA (2024-2029),SURENDRANAGAR,SURENDRANAGAR,2025-2026,11-Aug-2026,GAJANVAV GRAM PANCHAYAT,Payment Success,499873.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18056/2025-2026/263454,RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA),PARSHOTTAMBHAI RUPALA (2024-2029),RAJKOT,RAJKOT,2025-2026,04-Aug-2026,Parevala Gram Panchayat,Payment Success,400000.0
LOK_SABHA,Gujarat,Providing drains and gutters for public drainage,WS/MP18056/2026-2027/280655,RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA),PARSHOTTAMBHAI RUPALA (2024-2029),RAJKOT,RAJKOT,2026-2027,04-Aug-2026,Devpara Gram Panchayat,Payment Success,498331.0
LOK_SABHA,Tamil Nadu,Construction of buildings for crèches and anganwadies,WS/MP18185/2026-2027/223232,TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA),ROBERT BRUCE C (2024-2029),TIRUNELVELI,TIRUNELVELI,2026-2027,06-Aug-2026,T SIVACHANDRAN,Payment Success,1599925.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18326/2025-2026/252397,SURENDRANAGAR(DISTRICT COLLECTOR SURENDRANAGAR_IDA),CHANDUBHAI CHHAGANBHAI SHIHORA (2024-2029),SURENDRANAGAR,SURENDRANAGAR,2025-2026,11-Aug-2026,BAVALI GRAM PANCHAYAT,Payment Success,499412.0
LOK_SABHA,Chhattisgarh,Construction of culverts and bridges,WS/MP18048/2026-2027/278657,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),MAHESH KASHYAP (2024-2029),BASTAR,BASTAR,2026-2027,13-Aug-2026,Gram Panchayt Chapapadar,Payment Success,225000.0
LOK_SABHA,Gujarat,Providing drains and gutters for public drainage,WS/MP18056/2026-2027/280656,RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA),PARSHOTTAMBHAI RUPALA (2024-2029),RAJKOT,RAJKOT,2026-2027,05-Aug-2026,Nani Lakhavad Gram Panchayat,Payment Success,500000.0
LOK_SABHA,Tamil Nadu,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP18175/2025-2026/158070,DHARMAPURI(DISTRICT COLLECTOR DHARMAPURI_IDA),MANI. A. (2024-2029),DHARMAPURI,DHARMAPURI,2025-2026,04-Aug-2026,D S AKBAL CIVIL CONSTRUCTION,Payment Success,749247.0
LOK_SABHA,Andhra Pradesh,Street lights,WS/MP529/2025-2026/236650,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Maddila Gurumoorthy (2024-2029),Tirupati,Tirupati,2025-2026,05-Aug-2026,Dabbugunta Bhaktavatsalam,Payment Success,176201.0
LOK_SABHA,Tamil Nadu,Construction of buildings for community cultural activities,WS/MP756/2026-2027/242926,Ariyalur(District Collector Ariyalur_IDA),Thirumaa Valavan Thol (2024-2029),Ariyalur,Ariyalur,2026-2027,01-Sep-2026,SUBRAMANIYAN S,Payment Success,898801.0
LOK_SABHA,Tamil Nadu,Construction of buildings for community cultural activities,WS/MP756/2026-2027/242960,Ariyalur(District Collector Ariyalur_IDA),Thirumaa Valavan Thol (2024-2029),Ariyalur,Ariyalur,2026-2027,03-Aug-2026,SUBRAMANIYAN S,Payment Success,898693.0
LOK_SABHA,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP380/2025-2026/209170,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),Shri Amar Singh (2024-2029),LUDHIANA,LUDHIANA,2025-2026,02-Aug-2026,SURJIT SINGH BKO,Payment Success,25098.0
LOK_SABHA,Karnataka,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18356/2026-2027/228794,BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA),PRIYANKA SATISH JARKIHOLI (2024-2029),BELAGAVI,BELAGAVI,2026-2027,03-Aug-2026,ABHISHEK JAMBU MOHITE,Payment Success,375000.0
LOK_SABHA,Uttarakhand,Security gates in streets/public place for safety purpose,WS/MP021/2026-2027/192307,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt (2024-2029),NAINITAL,NAINITAL,2026-2027,07-Aug-2026,MANOJ SINGH,Payment Success,16800.0
LOK_SABHA,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP526/2025-2026/166419,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy (2024-2029),Y.S.R. Kadapa,Y.S.R. Kadapa,2025-2026,03-Aug-2026,The Chairmen VLWC Kamasamudram,Payment Success,299169.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP574/2026-2027/276469,PATAN(DISTRICT COLLECTOR PATAN_IDA),Bharatsinhji Shankarji Dabhi (2024-2029),PATAN,PATAN,2026-2027,14-Sep-2026,lavara gram panchayat,Payment Success,500000.0
LOK_SABHA,Kerala,Purchase of vans and buses for educational institutions,WS/MP353/2025-2026/196079,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),Adv Dean Kuriakose (2024-2029),IDUKKI,IDUKKI,2025-2026,11-Aug-2026,HEADMISTRESS SNUPS CHURULY,Payment Success,92752.0
LOK_SABHA,Uttarakhand,Construction of community centers and community halls,WS/MP021/2025-2026/262400,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt (2024-2029),NAINITAL,NAINITAL,2025-2026,11-Aug-2026,HEMLATA,Payment Success,16104.0
LOK_SABHA,Tamil Nadu,Construction of bus-sheds or bus-stops,WS/MP870/2025-2026/200462,VELLORE(DISTRICT COLLECTOR VELLORE_IDA),D M Kathir Anand (2024-2029),VELLORE,VELLORE,2025-2026,03-Aug-2026,SEKARAN VENGADESAN,Payment Success,1099556.0
LOK_SABHA,Uttarakhand,Construction of community centers and community halls,WS/MP021/2025-2026/262400,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt (2024-2029),NAINITAL,NAINITAL,2025-2026,11-Aug-2026,PREMA DEVI,Payment Success,16470.0
LOK_SABHA,Jammu And Kashmir,Construction of shelters for animals,WS/ MP331/2025-2026/263953,RAJOURI(Deputy Commissioner Rajouri_IDA),Shri Jugal Kishore Sharma (2024-2029),RAJOURI,RAJOURI,2025-2026,03-Aug-2026,BEJ NATH,Payment Success,196000.0
LOK_SABHA,Uttarakhand,Construction of community centers and community halls,WS/MP021/2025-2026/262400,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt (2024-2029),NAINITAL,NAINITAL,2025-2026,11-Aug-2026,YOGESH SINGH,Payment Success,16470.0
LOK_SABHA,Uttarakhand,Construction of community centers and community halls,WS/MP021/2025-2026/262400,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt (2024-2029),NAINITAL,NAINITAL,2025-2026,11-Aug-2026,ANITA PANDEY,Payment Success,16470.0
LOK_SABHA,Uttarakhand,Construction of community centers and community halls,WS/MP021/2025-2026/262400,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt (2024-2029),NAINITAL,NAINITAL,2025-2026,11-Aug-2026,HIMASNHU BISHT,Payment Success,16470.0
LOK_SABHA,Uttarakhand,Construction of community centers and community halls,WS/MP021/2025-2026/262400,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt (2024-2029),NAINITAL,NAINITAL,2025-2026,11-Aug-2026,BHADUR SINGH,Payment Success,23230.0
LOK_SABHA,Uttarakhand,Construction of community centers and community halls,WS/MP021/2025-2026/262400,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt (2024-2029),NAINITAL,NAINITAL,2025-2026,11-Aug-2026,BALWANT SINGH,Payment Success,22725.0
